"";"Município";"Código";"ICAO"
"540";"ESTRELA DO INDAIÁ";3124708;"SBAX"
"541";"ESTRELA DO SUL";3124807;"SBUL"
"542";"ESTRELA DO SUL";3124807;"SBAX"
"543";"EUGENÓPOLIS";3124906;"SBCP"
"544";"EUGENÓPOLIS";3124906;"SBME"
"545";"EWBANK DA CÂMARA";3125002;"SBBQ"
"546";"EWBANK DA CÂMARA";3125002;"SBJF"
"547";"EXTREMA";3125101;"SBGR"
"548";"EXTREMA";3125101;"SBSJ"
"549";"FAMA";3125200;"SBVG"
"550";"FAMA";3125200;"SBPC"
"551";"FARIA LEMOS";3125309;"SBCP"
"552";"FARIA LEMOS";3125309;"SBIP"
"553";"FELÍCIO DOS SANTOS";3125408;"SBMK"
"554";"FELÍCIO DOS SANTOS";3125408;"SBIP"
"555";"FELISBURGO";3125606;"SBPS"
"556";"FELISBURGO";3125606;"SBQV"
"557";"FELIXLÂNDIA";3125705;"SBLS"
"558";"FELIXLÂNDIA";3125705;"SBCF"
"559";"FERNANDES TOURINHO";3125804;"SBLS"
"560";"FERNANDES TOURINHO";3125804;"SBIP"
"561";"FERROS";3125903;"SBLS"
"562";"FERROS";3125903;"SBIP"
"563";"FERVEDOURO";3125952;"SBCP"
"564";"FERVEDOURO";3125952;"SBBQ"
"565";"FLORESTAL";3126000;"SBPR"
"566";"FLORESTAL";3126000;"SBCF"
"567";"FORMIGA";3126109;"SBPR"
"568";"FORMIGA";3126109;"SBVG"
"569";"FORMOSO";3126208;"SBBR"
"570";"FORTALEZA DE MINAS";3126307;"SBRP"
"571";"FORTALEZA DE MINAS";3126307;"SBFC"
"572";"FORTUNA DE MINAS";3126406;"SBPR"
"573";"FORTUNA DE MINAS";3126406;"SBCF"
"574";"FRANCISCO BADARÓ";3126505;"SBMK"
"575";"FRANCISCO BADARÓ";3126505;"SBIP"
"576";"FRANCISCO DUMONT";3126604;"SBLS"
"577";"FRANCISCO DUMONT";3126604;"SBMK"
"578";"FRANCISCO SÁ";3126703;"SBMK"
"579";"FRANCISCO SÁ";3126703;"SBQV"
"580";"FRANCISCÓPOLIS";3126752;"SBMK"
"581";"FRANCISCÓPOLIS";3126752;"SBIP"
"582";"FREI GASPAR";3126802;"SBIP"
"583";"FREI INOCÊNCIO";3126901;"SBLS"
"584";"FREI INOCÊNCIO";3126901;"SBIP"
"585";"FREI LAGONEGRO";3126950;"SBMK"
"586";"FREI LAGONEGRO";3126950;"SBIP"
"587";"FRONTEIRA";3127008;"SBSR"
"588";"FRONTEIRA DOS VALES";3127057;"SBPS"
"589";"FRONTEIRA DOS VALES";3127057;"SBQV"
"590";"FRUTA DE LEITE";3127073;"SBMK"
"591";"FRUTA DE LEITE";3127073;"SBQV"
"592";"FRUTAL";3127107;"SBSR"
"593";"FUNILÂNDIA";3127206;"SBLS"
"594";"FUNILÂNDIA";3127206;"SBCF"
"595";"GALILÉIA";3127305;"SBVT"
"596";"GALILÉIA";3127305;"SBIP"
"597";"GAMELEIRAS";3127339;"SBMK"
"598";"GAMELEIRAS";3127339;"SBQV"
"599";"GLAUCILÂNDIA";3127354;"SBMK"
"600";"GLAUCILÂNDIA";3127354;"SBCF"
"601";"GOIABEIRA";3127370;"SBVT"
"602";"GOIABEIRA";3127370;"SBIP"
"603";"GOIANÁ";3127388;"SBBQ"
"604";"GOIANÁ";3127388;"SBJF"
"605";"GONÇALVES";3127404;"SBSJ"
"606";"GONÇALVES";3127404;"SBTA"
"607";"GONZAGA";3127503;"SBLS"
"608";"GONZAGA";3127503;"SBIP"
"609";"GOUVEIA";3127602;"SBLS"
"610";"GOUVEIA";3127602;"SBCF"
"611";"GOVERNADOR VALADARES";3127701;"SBLS"
"612";"GOVERNADOR VALADARES";3127701;"SBIP"
"613";"GRÃO MOGOL";3127800;"SBMK"
"614";"GRÃO MOGOL";3127800;"SBQV"
"615";"GRUPIARA";3127909;"SBUL"
"616";"GRUPIARA";3127909;"SBAX"
"617";"GUANHÃES";3128006;"SBLS"
"618";"GUANHÃES";3128006;"SBIP"
"619";"GUAPÉ";3128105;"SBVG"
"620";"GUAPÉ";3128105;"SBPC"
"621";"GUARACIABA";3128204;"SBBQ"
"622";"GUARACIABA";3128204;"SBPR"
"623";"GUARACIAMA";3128253;"SBMK"
"624";"GUARACIAMA";3128253;"SBCF"
"625";"GUARANÉSIA";3128303;"SBYS"
"626";"GUARANÉSIA";3128303;"SBPC"
"627";"GUARANI";3128402;"SBBQ"
"628";"GUARANI";3128402;"SBJF"
"629";"GUARARÁ";3128501;"SBBQ"
"630";"GUARARÁ";3128501;"SBJF"
"631";"GUARDA-MOR";3128600;"SBUL"
"632";"GUARDA-MOR";3128600;"SBAX"
"633";"GUAXUPÉ";3128709;"SBYS"
"634";"GUAXUPÉ";3128709;"SBPC"
"635";"GUIDOVAL";3128808;"SBBQ"
"636";"GUIDOVAL";3128808;"SBJF"
"637";"GUIMARÂNIA";3128907;"SBUL"
"638";"GUIMARÂNIA";3128907;"SBAX"
"639";"GUIRICEMA";3129004;"SBCP"
"640";"GUIRICEMA";3129004;"SBBQ"
"641";"GURINHATÃ";3129103;"SBUL"
"642";"HELIODORA";3129202;"SBGW"
"643";"HELIODORA";3129202;"SBVG"
"644";"IAPU";3129301;"SBLS"
"645";"IAPU";3129301;"SBIP"
"646";"IBERTIOGA";3129400;"SBBQ"
"647";"IBERTIOGA";3129400;"SBJF"
"648";"IBIÁ";3129509;"SBAX"
"649";"IBIÁ";3129509;"SBFC"
"650";"IBIAÍ";3129608;"SBLS"
"651";"IBIAÍ";3129608;"SBMK"
"652";"IBIRACATU";3129657;"SBMK"
"653";"IBIRACATU";3129657;"SBQV"
"654";"IBIRACI";3129707;"SBAX"
"655";"IBIRACI";3129707;"SBFC"
"656";"IBIRITÉ";3129806;"SBLS"
"657";"IBIRITÉ";3129806;"SBCF"
"658";"IBITIÚRA DE MINAS";3129905;"SBVG"
"659";"IBITIÚRA DE MINAS";3129905;"SBYS"
"660";"IBITURUNA";3130002;"SBBQ"
"661";"IBITURUNA";3130002;"SBVG"
"662";"ICARAÍ DE MINAS";3130051;"SBMK"
"663";"ICARAÍ DE MINAS";3130051;"SBBR"
"664";"IGARAPÉ";3130101;"SBPR"
"665";"IGARAPÉ";3130101;"SBCF"
"666";"IGARATINGA";3130200;"SBPR"
"667";"IGARATINGA";3130200;"SBCF"
"668";"IGUATAMA";3130309;"SBVG"
"669";"IGUATAMA";3130309;"SBAX"
"670";"IJACI";3130408;"SBBQ"
"671";"IJACI";3130408;"SBVG"
"672";"ILICÍNEA";3130507;"SBVG"
"673";"ILICÍNEA";3130507;"SBPC"
"674";"IMBÉ DE MINAS";3130556;"SBVT"
"675";"IMBÉ DE MINAS";3130556;"SBIP"
"676";"INCONFIDENTES";3130606;"SBSJ"
"677";"INCONFIDENTES";3130606;"SBPC"
"678";"INDAIABIRA";3130655;"SBMK"
"679";"INDAIABIRA";3130655;"SBQV"
"680";"INDIANÓPOLIS";3130705;"SBUL"
"681";"INDIANÓPOLIS";3130705;"SBAX"
"682";"INGAÍ";3130804;"SBBQ"
"683";"INGAÍ";3130804;"SBVG"
"684";"INHAPIM";3130903;"SBVT"
"685";"INHAPIM";3130903;"SBIP"
"686";"INHAÚMA";3131000;"SBLS"
"687";"INHAÚMA";3131000;"SBCF"
"688";"INIMUTABA";3131109;"SBLS"
"689";"INIMUTABA";3131109;"SBCF"
"690";"IPABA";3131158;"SBLS"
"691";"IPABA";3131158;"SBIP"
"692";"IPANEMA";3131208;"SBVT"
"693";"IPANEMA";3131208;"SBIP"
"694";"IPATINGA";3131307;"SBLS"
"695";"IPATINGA";3131307;"SBIP"
"696";"IPIAÇU";3131406;"SBUL"
"697";"IPUIÚNA";3131505;"SBVG"
"698";"IPUIÚNA";3131505;"SBYS"
"699";"IRAÍ DE MINAS";3131604;"SBUL"
"700";"IRAÍ DE MINAS";3131604;"SBAX"
"701";"ITABIRA";3131703;"SBLS"
"702";"ITABIRA";3131703;"SBCF"
"703";"ITABIRINHA";3131802;"SBVT"
"704";"ITABIRINHA";3131802;"SBIP"
"705";"ITABIRITO";3131901;"SBLS"
"706";"ITABIRITO";3131901;"SBPR"
"707";"ITACAMBIRA";3132008;"SBMK"
"708";"ITACAMBIRA";3132008;"SBIP"
"709";"ITACARAMBI";3132107;"SBMK"
"710";"ITACARAMBI";3132107;"SBQV"
"711";"ITAGUARA";3132206;"SBPR"
"712";"ITAGUARA";3132206;"SBCF"
"713";"ITAIPÉ";3132305;"SBMK"
"714";"ITAIPÉ";3132305;"SBIP"
"715";"ITAJUBÁ";3132404;"SBGW"
"716";"ITAJUBÁ";3132404;"SBTA"
"717";"ITAMARANDIBA";3132503;"SBMK"
"718";"ITAMARANDIBA";3132503;"SBIP"
"719";"ITAMARATI DE MINAS";3132602;"SBBQ"
"720";"ITAMARATI DE MINAS";3132602;"SBJF"
"721";"ITAMBACURI";3132701;"SBMK"
"722";"ITAMBACURI";3132701;"SBIP"
"723";"ITAMBÉ DO MATO DENTRO";3132800;"SBLS"
"724";"ITAMBÉ DO MATO DENTRO";3132800;"SBCF"
"725";"ITAMOGI";3132909;"SBRP"
"726";"ITAMOGI";3132909;"SBFC"
"727";"ITAMONTE";3133006;"SBGW"
"728";"ITAMONTE";3133006;"SBRS"
"729";"ITANHANDU";3133105;"SBGW"
"730";"ITANHANDU";3133105;"SBRS"
"731";"ITANHOMI";3133204;"SBVT"
"732";"ITANHOMI";3133204;"SBIP"
"733";"ITAOBIM";3133303;"SBMK"
"734";"ITAOBIM";3133303;"SBQV"
"735";"ITAPAGIPE";3133402;"SBSR"
"736";"ITAPECERICA";3133501;"SBPR"
"737";"ITAPECERICA";3133501;"SBVG"
"738";"ITAPEVA";3133600;"SBSJ"
"739";"ITAPEVA";3133600;"SBTA"
"740";"ITATIAIUÇU";3133709;"SBPR"
"741";"ITATIAIUÇU";3133709;"SBCF"
"742";"ITAÚ DE MINAS";3133758;"SBRP"
"743";"ITAÚ DE MINAS";3133758;"SBFC"
"744";"ITAÚNA";3133808;"SBPR"
"745";"ITAÚNA";3133808;"SBCF"
"746";"ITAVERAVA";3133907;"SBBQ"
"747";"ITAVERAVA";3133907;"SBPR"
"748";"ITINGA";3134004;"SBMK"
"749";"ITINGA";3134004;"SBQV"
"750";"ITUETA";3134103;"SBVT"
"751";"ITUETA";3134103;"SBIP"
"752";"ITUIUTABA";3134202;"SBUL"
"753";"ITUMIRIM";3134301;"SBBQ"
"754";"ITUMIRIM";3134301;"SBVG"
"755";"ITURAMA";3134400;"SBSR"
"756";"ITURAMA";3134400;"SBAU"
"757";"ITUTINGA";3134509;"SBBQ"
"758";"ITUTINGA";3134509;"SBVG"
"759";"JABOTICATUBAS";3134608;"SBLS"
"760";"JABOTICATUBAS";3134608;"SBCF"
"761";"JACINTO";3134707;"SBPS"
"762";"JACINTO";3134707;"SBTC"
"763";"JACUÍ";3134806;"SBPC"
"764";"JACUÍ";3134806;"SBFC"
"765";"JACUTINGA";3134905;"SBKP"
"766";"JACUTINGA";3134905;"SBYS"
"767";"JAGUARAÇU";3135001;"SBLS"
"768";"JAGUARAÇU";3135001;"SBIP"
"769";"JAÍBA";3135050;"SBMK"
"770";"JAÍBA";3135050;"SBQV"
"771";"JAMPRUCA";3135076;"SBVT"
"772";"JAMPRUCA";3135076;"SBIP"
"773";"JANAÚBA";3135100;"SBMK"
"774";"JANAÚBA";3135100;"SBQV"
"775";"JANUÁRIA";3135209;"SBMK"
"776";"JANUÁRIA";3135209;"SBBR"
"777";"JAPARAÍBA";3135308;"SBVG"
"778";"JAPARAÍBA";3135308;"SBAX"
"779";"JAPONVAR";3135357;"SBMK"
"780";"JAPONVAR";3135357;"SBBR"
"781";"JECEABA";3135407;"SBBQ"
"782";"JECEABA";3135407;"SBPR"
"783";"JENIPAPO DE MINAS";3135456;"SBMK"
"784";"JENIPAPO DE MINAS";3135456;"SBIP"
"785";"JEQUERI";3135506;"SBBQ"
"786";"JEQUERI";3135506;"SBBH"
"787";"JEQUITAÍ";3135605;"SBLS"
"788";"JEQUITAÍ";3135605;"SBMK"
"789";"JEQUITIBÁ";3135704;"SBLS"
"790";"JEQUITIBÁ";3135704;"SBCF"
"791";"JEQUITINHONHA";3135803;"SBPS"
"792";"JEQUITINHONHA";3135803;"SBQV"
"793";"JESUÂNIA";3135902;"SBGW"
"794";"JESUÂNIA";3135902;"SBVG"
"795";"JOAÍMA";3136009;"SBPS"
"796";"JOAÍMA";3136009;"SBQV"
"797";"JOANÉSIA";3136108;"SBLS"
"798";"JOANÉSIA";3136108;"SBIP"
"799";"JOÃO MONLEVADE";3136207;"SBLS"
"800";"JOÃO MONLEVADE";3136207;"SBPR"
"801";"JOÃO PINHEIRO";3136306;"SBMK"
"802";"JOÃO PINHEIRO";3136306;"SBUL"
"803";"JOAQUIM FELÍCIO";3136405;"SBLS"
"804";"JOAQUIM FELÍCIO";3136405;"SBMK"
"805";"JORDÂNIA";3136504;"SBPS"
"806";"JORDÂNIA";3136504;"SBTC"
"807";"JOSÉ GONÇALVES DE MINAS";3136520;"SBMK"
"808";"JOSÉ GONÇALVES DE MINAS";3136520;"SBIP"
"809";"JOSÉ RAYDAN";3136553;"SBLS"
"810";"JOSÉ RAYDAN";3136553;"SBIP"
"811";"JOSENÓPOLIS";3136579;"SBMK"
"812";"JOSENÓPOLIS";3136579;"SBQV"
"813";"JUATUBA";3136652;"SBPR"
"814";"JUATUBA";3136652;"SBCF"
"815";"JUIZ DE FORA";3136702;"SBBQ"
"816";"JUIZ DE FORA";3136702;"SBJF"
"817";"JURAMENTO";3136801;"SBMK"
"818";"JURAMENTO";3136801;"SBCF"
"819";"JURUAIA";3136900;"SBVG"
"820";"JURUAIA";3136900;"SBPC"
"821";"JUVENÍLIA";3136959;"SBMK"
"822";"JUVENÍLIA";3136959;"SBQV"
"823";"LADAINHA";3137007;"SBMK"
"824";"LADAINHA";3137007;"SBIP"
"825";"LAGAMAR";3137106;"SBUL"
"826";"LAGAMAR";3137106;"SBAX"
"827";"LAGOA DA PRATA";3137205;"SBPR"
"828";"LAGOA DA PRATA";3137205;"SBBH"
"829";"LAGOA DOS PATOS";3137304;"SBLS"
"830";"LAGOA DOS PATOS";3137304;"SBMK"
"831";"LAGOA DOURADA";3137403;"SBBQ"
"832";"LAGOA DOURADA";3137403;"SBPR"
"833";"LAGOA FORMOSA";3137502;"SBUL"
"834";"LAGOA FORMOSA";3137502;"SBAX"
"835";"LAGOA GRANDE";3137536;"SBUL"
"836";"LAGOA GRANDE";3137536;"SBAX"
"837";"LAGOA SANTA";3137601;"SBLS"
"838";"LAGOA SANTA";3137601;"SBCF"
"839";"LAJINHA";3137700;"SBVT"
"840";"LAJINHA";3137700;"SBIP"
"841";"LAMBARI";3137809;"SBGW"
"842";"LAMBARI";3137809;"SBVG"
"843";"LAMIM";3137908;"SBBQ"
"844";"LAMIM";3137908;"SBPR"
"845";"LARANJAL";3138005;"SBCP"
"846";"LARANJAL";3138005;"SBME"
"847";"LASSANCE";3138104;"SBLS"
"848";"LASSANCE";3138104;"SBMK"
"849";"LAVRAS";3138203;"SBBQ"
"850";"LAVRAS";3138203;"SBVG"
"851";"LEANDRO FERREIRA";3138302;"SBPR"
"852";"LEANDRO FERREIRA";3138302;"SBCF"
"853";"LEME DO PRADO";3138351;"SBMK"
"854";"LEME DO PRADO";3138351;"SBIP"
"855";"LEOPOLDINA";3138401;"SBBQ"
"856";"LEOPOLDINA";3138401;"SBJF"
"857";"LIBERDADE";3138500;"SBBQ"
"858";"LIBERDADE";3138500;"SBJF"
"859";"LIMA DUARTE";3138609;"SBBQ"
"860";"LIMA DUARTE";3138609;"SBJF"
"861";"Limeira do Oeste";3138625;"SBSR"
"862";"LONTRA";3138658;"SBMK"
"863";"LONTRA";3138658;"SBQV"
"864";"LUISBURGO";3138674;"SBCP"
"865";"LUISBURGO";3138674;"SBIP"
"866";"LUISLÂNDIA";3138682;"SBMK"
"867";"LUISLÂNDIA";3138682;"SBBR"
"868";"LUMINÁRIAS";3138708;"SBBQ"
"869";"LUMINÁRIAS";3138708;"SBVG"
"870";"LUZ";3138807;"SBPR"
"871";"LUZ";3138807;"SBAX"
"872";"MACHACALIS";3138906;"SBPS"
"873";"MACHADO";3139003;"SBVG"
"874";"MACHADO";3139003;"SBPC"
"875";"MADRE DE DEUS DE MINAS";3139102;"SBBQ"
"876";"MADRE DE DEUS DE MINAS";3139102;"SBJF"
"877";"MALACACHETA";3139201;"SBMK"
"878";"MALACACHETA";3139201;"SBIP"
"879";"MAMONAS";3139250;"SBMK"
"880";"MAMONAS";3139250;"SBQV"
"881";"MANGA";3139300;"SBMK"
"882";"MANGA";3139300;"SBQV"
"883";"MANHUAÇU";3139409;"SBCP"
"884";"MANHUAÇU";3139409;"SBIP"
"885";"MANHUMIRIM";3139508;"SBCP"
"886";"MANHUMIRIM";3139508;"SBIP"
"887";"MANTENA";3139607;"SBVT"
"888";"MANTENA";3139607;"SBIP"
"889";"MAR DE ESPANHA";3139805;"SBBQ"
"890";"MAR DE ESPANHA";3139805;"SBJF"
"891";"MARAVILHAS";3139706;"SBPR"
"892";"MARAVILHAS";3139706;"SBCF"
"893";"MARIA DA FÉ";3139904;"SBGW"
"894";"MARIA DA FÉ";3139904;"SBTA"
"895";"MARIANA";3140001;"SBLS"
"896";"MARIANA";3140001;"SBPR"
"897";"MARILAC";3140100;"SBLS"
"898";"MARILAC";3140100;"SBIP"
"899";"MÁRIO CAMPOS";3140159;"SBPR"
"900";"MÁRIO CAMPOS";3140159;"SBCF"
"901";"MARIPÁ DE MINAS";3140209;"SBBQ"
"902";"MARIPÁ DE MINAS";3140209;"SBJF"
"903";"MARLIÉRIA";3140308;"SBLS"
"904";"MARLIÉRIA";3140308;"SBIP"
"905";"MARMELÓPOLIS";3140407;"SBGW"
"906";"MARMELÓPOLIS";3140407;"SBTA"
"907";"MARTINHO CAMPOS";3140506;"SBPR"
"908";"MARTINHO CAMPOS";3140506;"SBCF"
"909";"MARTINS SOARES";3140530;"SBVT"
"910";"MARTINS SOARES";3140530;"SBIP"
"911";"MATA VERDE";3140555;"SBPS"
"912";"MATA VERDE";3140555;"SBTC"
"913";"MATERLÂNDIA";3140605;"SBLS"
"914";"MATERLÂNDIA";3140605;"SBIP"
"915";"MATEUS LEME";3140704;"SBPR"
"916";"MATEUS LEME";3140704;"SBCF"
"917";"MATHIAS LOBATO";3171501;"SBLS"
"918";"MATHIAS LOBATO";3171501;"SBIP"
"919";"MATIAS BARBOSA";3140803;"SBGL"
"920";"MATIAS BARBOSA";3140803;"SBJF"
"921";"MATIAS CARDOSO";3140852;"SBMK"
"922";"MATIAS CARDOSO";3140852;"SBQV"
"923";"MATIPÓ";3140902;"SBBH"
"924";"MATIPÓ";3140902;"SBIP"
"925";"MATO VERDE";3141009;"SBMK"
"926";"MATO VERDE";3141009;"SBQV"
"927";"MATOZINHOS";3141108;"SBLS"
"928";"MATOZINHOS";3141108;"SBCF"
"929";"MATUTINA";3141207;"SBAX"
"930";"MATUTINA";3141207;"SBFC"
"931";"MEDEIROS";3141306;"SBAX"
"932";"MEDEIROS";3141306;"SBFC"
"933";"MEDINA";3141405;"SBPS"
"934";"MEDINA";3141405;"SBMK"
"935";"MENDES PIMENTEL";3141504;"SBVT"
"936";"MENDES PIMENTEL";3141504;"SBIP"
"937";"MERCÊS";3141603;"SBBQ"
"938";"MERCÊS";3141603;"SBJF"
"939";"MESQUITA";3141702;"SBLS"
"940";"MESQUITA";3141702;"SBIP"
"941";"MINAS NOVAS";3141801;"SBMK"
"942";"MINAS NOVAS";3141801;"SBIP"
"943";"MINDURI";3141900;"SBBQ"
"944";"MINDURI";3141900;"SBVG"
"945";"MIRABELA";3142007;"SBMK"
"946";"MIRABELA";3142007;"SBLP"
"947";"MIRADOURO";3142106;"SBCP"
"948";"MIRADOURO";3142106;"SBBQ"
"949";"MIRAÍ";3142205;"SBCP"
"950";"MIRAÍ";3142205;"SBBQ"
"951";"MIRAVÂNIA";3142254;"SBMK"
"952";"MIRAVÂNIA";3142254;"SBQV"
"953";"MOEDA";3142304;"SBLS"
"954";"MOEDA";3142304;"SBPR"
"955";"MOEMA";3142403;"SBPR"
"956";"MOEMA";3142403;"SBCF"
"957";"MONJOLOS";3142502;"SBLS"
"958";"MONJOLOS";3142502;"SBCF"
"959";"MONSENHOR PAULO";3142601;"SBGW"
"960";"MONSENHOR PAULO";3142601;"SBVG"
"961";"MONTALVÂNIA";3142700;"SBMK"
"962";"MONTALVÂNIA";3142700;"SBQV"
"963";"MONTE ALEGRE DE MINAS";3142809;"SBUL"
"964";"MONTE ALEGRE DE MINAS";3142809;"SBUR"
"965";"MONTE AZUL";3142908;"SBMK"
"966";"MONTE AZUL";3142908;"SBQV"
"967";"MONTE BELO";3143005;"SBVG"
"968";"MONTE BELO";3143005;"SBPC"
"969";"MONTE CARMELO";3143104;"SBUL"
"970";"MONTE CARMELO";3143104;"SBAX"
"971";"MONTE FORMOSO";3143153;"SBQV"
"972";"MONTE SANTO DE MINAS";3143203;"SBPC"
"973";"MONTE SANTO DE MINAS";3143203;"SBFC"
"974";"MONTE SIÃO";3143401;"SBKP"
"975";"MONTE SIÃO";3143401;"SBYS"
"976";"MONTES CLAROS";3143302;"SBMK"
"977";"MONTES CLAROS";3143302;"SBCF"
"978";"MONTEZUMA";3143450;"SBMK"
"979";"MONTEZUMA";3143450;"SBQV"
"980";"MORADA NOVA DE MINAS";3143500;"SBLS"
"981";"MORADA NOVA DE MINAS";3143500;"SBCF"
"982";"MORRO DA GARÇA";3143609;"SBLS"
"983";"MORRO DA GARÇA";3143609;"SBCF"
"984";"MORRO DO PILAR";3143708;"SBLS"
"985";"MORRO DO PILAR";3143708;"SBCF"
"986";"MUNHOZ";3143807;"SBGR"
"987";"MUNHOZ";3143807;"SBSJ"
"988";"MURIAÉ";3143906;"SBCP"
"989";"MURIAÉ";3143906;"SBBQ"
"990";"MUTUM";3144003;"SBVT"
"991";"MUTUM";3144003;"SBIP"
"992";"MUZAMBINHO";3144102;"SBYS"
"993";"MUZAMBINHO";3144102;"SBPC"
"994";"NACIP RAYDAN";3144201;"SBLS"
"995";"NACIP RAYDAN";3144201;"SBIP"
"996";"NANUQUE";3144300;"SBPS"
"997";"NAQUE";3144359;"SBLS"
"998";"NAQUE";3144359;"SBIP"
"999";"NATALÂNDIA";3144375;"SBBR"
"1000";"NATALÂNDIA";3144375;"SBAN"
"1001";"NATÉRCIA";3144409;"SBGW"
"1002";"NATÉRCIA";3144409;"SBVG"
"1003";"NAZARENO";3144508;"SBBQ"
"1004";"NAZARENO";3144508;"SBVG"
"1005";"NEPOMUCENO";3144607;"SBVG"
"1006";"NEPOMUCENO";3144607;"SBPC"
"1007";"NINHEIRA";3144656;"SBMK"
"1008";"NINHEIRA";3144656;"SBTC"
"1009";"NOVA BELÉM";3144672;"SBVT"
"1010";"NOVA BELÉM";3144672;"SBIP"
"1011";"NOVA ERA";3144706;"SBLS"
"1012";"NOVA ERA";3144706;"SBBH"
"1013";"NOVA LIMA";3144805;"SBLS"
"1014";"NOVA LIMA";3144805;"SBPR"
"1015";"NOVA MÓDICA";3144904;"SBVT"
"1016";"NOVA MÓDICA";3144904;"SBIP"
"1017";"NOVA PONTE";3145000;"SBUL"
"1018";"NOVA PONTE";3145000;"SBAX"
"1019";"NOVA PORTEIRINHA";3145059;"SBMK"
"1020";"NOVA PORTEIRINHA";3145059;"SBQV"
"1021";"NOVA RESENDE";3145109;"SBVG"
"1022";"NOVA RESENDE";3145109;"SBPC"
"1023";"NOVA SERRANA";3145208;"SBPR"
"1024";"NOVA SERRANA";3145208;"SBCF"
"1025";"NOVA UNIÃO";3136603;"SBLS"
"1026";"NOVA UNIÃO";3136603;"SBCF"
"1027";"NOVO CRUZEIRO";3145307;"SBMK"
"1028";"NOVO CRUZEIRO";3145307;"SBIP"
"1029";"NOVO ORIENTE DE MINAS";3145356;"SBPS"
"1030";"NOVORIZONTE";3145372;"SBMK"
"1031";"NOVORIZONTE";3145372;"SBQV"
"1032";"OLARIA";3145406;"SBBQ"
"1033";"OLARIA";3145406;"SBJF"
"1034";"OLHOS-D'ÁGUA";3145455;"SBMK"
"1035";"OLHOS-D'ÁGUA";3145455;"SBCF"
"1036";"OLÍMPIO NORONHA";3145505;"SBGW"
"1037";"OLÍMPIO NORONHA";3145505;"SBVG"
"1038";"OLIVEIRA";3145604;"SBBQ"
"1039";"OLIVEIRA";3145604;"SBPR"
"1040";"OLIVEIRA FORTES";3145703;"SBBQ"
"1041";"OLIVEIRA FORTES";3145703;"SBJF"
"1042";"ONÇA DE PITANGUI";3145802;"SBPR"
"1043";"ONÇA DE PITANGUI";3145802;"SBCF"
"1044";"ORATÓRIOS";3145851;"SBPR"
"1045";"ORATÓRIOS";3145851;"SBBH"
"1046";"ORIZÂNIA";3145877;"SBCP"
"1047";"ORIZÂNIA";3145877;"SBBQ"
"1048";"OURO BRANCO";3145901;"SBBQ"
"1049";"OURO BRANCO";3145901;"SBPR"
"1050";"OURO FINO";3146008;"SBKP"
"1051";"OURO FINO";3146008;"SBYS"
"1052";"OURO PRETO";3146107;"SBLS"
"1053";"OURO PRETO";3146107;"SBPR"
"1054";"OURO VERDE DE MINAS";3146206;"SBIP"
"1055";"PADRE CARVALHO";3146255;"SBMK"
"1056";"PADRE CARVALHO";3146255;"SBQV"
"1057";"PADRE PARAÍSO";3146305;"SBMK"
"1058";"PAI PEDRO";3146552;"SBMK"
"1059";"PAI PEDRO";3146552;"SBQV"
"1060";"PAINEIRAS";3146404;"SBLS"
"1061";"PAINEIRAS";3146404;"SBCF"
"1062";"PAINS";3146503;"SBVG"
"1063";"PAINS";3146503;"SBAX"
"1064";"PAIVA";3146602;"SBBQ"
"1065";"PAIVA";3146602;"SBJF"
"1066";"PALMA";3146701;"SBCP"
"1067";"PALMA";3146701;"SBME"
"1068";"PALMÓPOLIS";3146750;"SBPS"
"1069";"PALMÓPOLIS";3146750;"SBTC"
"1070";"PAPAGAIOS";3146909;"SBLS"
"1071";"PAPAGAIOS";3146909;"SBCF"
"1072";"PARÁ DE MINAS";3147105;"SBPR"
"1073";"PARÁ DE MINAS";3147105;"SBCF"
"1074";"PARACATU";3147006;"SBUL"
"1075";"PARACATU";3147006;"SBBR"
"1076";"PARAGUAÇU";3147204;"SBVG"
"1077";"PARAGUAÇU";3147204;"SBPC"
"1078";"PARAISÓPOLIS";3147303;"SBGW"
"1079";"PARAISÓPOLIS";3147303;"SBTA"
"1080";"PARAOPEBA";3147402;"SBLS"
"1081";"PARAOPEBA";3147402;"SBCF"
"1082";"PASSA QUATRO";3147600;"SBGW"
"1083";"PASSA QUATRO";3147600;"SBRS"
"1084";"PASSA TEMPO";3147709;"SBBQ"
"1085";"PASSA TEMPO";3147709;"SBPR"
"1086";"PASSA-VINTE";3147808;"SBSC"
"1087";"PASSA-VINTE";3147808;"SBJF"
"1088";"PASSABÉM";3147501;"SBLS"
"1089";"PASSABÉM";3147501;"SBCF"
"1090";"PASSOS";3147907;"SBPC"
"1091";"PASSOS";3147907;"SBFC"
"1092";"PATIS";3147956;"SBMK"
"1093";"PATIS";3147956;"SBQV"
"1094";"PATOS DE MINAS";3148004;"SBUL"
"1095";"PATOS DE MINAS";3148004;"SBAX"
"1096";"PATROCÍNIO";3148103;"SBUL"
"1097";"PATROCÍNIO";3148103;"SBAX"
